Trial,Phase,TargetQuadrant,ClickedQuadrant,Correct,ResponseTime_ms,ResponseTime_s,Timeout,TrialStart_UTC_ms,ResponseTimestamp_UTC_ms,subject_id,canonical_subject_id,session_number,session_id,condition,route,order_subgroup,source_file,TrialStart_dt,Response_dt,offline_activation_anchor_dt,offline_activation_annotation_type,offline_activation_reference_label,offline_activation_roll_window_seconds,baseline_first_session_lqm,hr_burden_above_baseline_plus_3bpm_session,hr_burden_above_baseline_plus_3bpm_session_100,hr_burden_above_baseline_plus_3bpm_roll20,hr_burden_above_baseline_plus_3bpm_roll20_100,hr_roll20_valid_sample_count,hr_roll20_coverage_ratio,drive_post10_center_line_crossing_sum,drive_post10_collision_sum,drive_post10_panic_braking_sum
31,2,1,1.0,True,930.0,0.93,False,1752230428824,1752230429754.0,0D03R,0D03,1,0D03R_S1,D,P2,D first,data/surt_logs/0D03R_250711_1241.csv,2025-07-11 12:40:28.824000+02:00,2025-07-11 12:40:29.754000+02:00,2025-07-11 12:40:28.824000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,58.0,0.4638888888888889,46.38888888888889,0.0,0.0,21.0,1.0,0.0,0.0,0.0
32,1,1,1.0,True,1593.0,1.59,False,1752230437210,1752230438803.0,0D03R,0D03,1,0D03R_S1,D,P2,D first,data/surt_logs/0D03R_250711_1241.csv,2025-07-11 12:40:37.210000+02:00,2025-07-11 12:40:38.803000+02:00,2025-07-11 12:40:37.210000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,58.0,0.4638888888888889,46.38888888888889,0.38095238095238093,38.095238095238095,21.0,1.0,0.0,0.0,0.0
32,2,3,3.0,True,806.0,0.81,False,1752230438807,1752230439613.0,0D03R,0D03,1,0D03R_S1,D,P2,D first,data/surt_logs/0D03R_250711_1241.csv,2025-07-11 12:40:38.807000+02:00,2025-07-11 12:40:39.613000+02:00,2025-07-11 12:40:38.807000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,58.0,0.4638888888888889,46.38888888888889,0.42857142857142855,42.857142857142854,21.0,1.0,0.0,0.0,0.0
33,1,4,4.0,True,1799.0,1.8,False,1752230447217,1752230449016.0,0D03R,0D03,1,0D03R_S1,D,P2,D first,data/surt_logs/0D03R_250711_1241.csv,2025-07-11 12:40:47.217000+02:00,2025-07-11 12:40:49.016000+02:00,2025-07-11 12:40:47.217000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,58.0,0.4638888888888889,46.38888888888889,0.47619047619047616,47.61904761904761,21.0,1.0,0.0,0.0,0.0
33,2,3,3.0,True,739.0,0.74,False,1752230449018,1752230449757.0,0D03R,0D03,1,0D03R_S1,D,P2,D first,data/surt_logs/0D03R_250711_1241.csv,2025-07-11 12:40:49.018000+02:00,2025-07-11 12:40:49.757000+02:00,2025-07-11 12:40:49.018000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,58.0,0.4638888888888889,46.38888888888889,0.47619047619047616,47.61904761904761,21.0,1.0,0.0,0.0,0.0
34,1,3,3.0,True,2061.0,2.06,False,1752230457235,1752230459296.0,0D03R,0D03,1,0D03R_S1,D,P2,D first,data/surt_logs/0D03R_250711_1241.csv,2025-07-11 12:40:57.235000+02:00,2025-07-11 12:40:59.296000+02:00,2025-07-11 12:40:57.235000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,58.0,0.4638888888888889,46.38888888888889,0.38095238095238093,38.095238095238095,21.0,1.0,0.0,0.0,0.0
34,2,3,3.0,True,863.0,0.86,False,1752230459300,1752230460163.0,0D03R,0D03,1,0D03R_S1,D,P2,D first,data/surt_logs/0D03R_250711_1241.csv,2025-07-11 12:40:59.300000+02:00,2025-07-11 12:41:00.163000+02:00,2025-07-11 12:40:59.300000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,58.0,0.4638888888888889,46.38888888888889,0.3333333333333333,33.33333333333333,21.0,1.0,0.0,0.0,0.0
0,1,3,3.0,True,3889.0,3.89,False,1752237385154,1752237389043.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:36:25.154000+02:00,2025-07-11 14:36:29.043000+02:00,2025-07-11 14:36:25.154000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
0,2,3,3.0,True,1260.0,1.26,False,1752237389048,1752237390308.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:36:29.048000+02:00,2025-07-11 14:36:30.308000+02:00,2025-07-11 14:36:29.048000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
1,1,4,4.0,True,1344.0,1.34,False,1752237395167,1752237396511.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:36:35.167000+02:00,2025-07-11 14:36:36.511000+02:00,2025-07-11 14:36:35.167000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
1,2,4,4.0,True,2260.0,2.26,False,1752237396513,1752237398773.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:36:36.513000+02:00,2025-07-11 14:36:38.773000+02:00,2025-07-11 14:36:36.513000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
2,1,1,1.0,True,1549.0,1.55,False,1752237405171,1752237406720.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:36:45.171000+02:00,2025-07-11 14:36:46.720000+02:00,2025-07-11 14:36:45.171000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
2,2,4,4.0,True,2793.0,2.79,False,1752237406722,1752237409515.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:36:46.722000+02:00,2025-07-11 14:36:49.515000+02:00,2025-07-11 14:36:46.722000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
3,1,1,1.0,True,1286.0,1.29,False,1752237415185,1752237416471.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:36:55.185000+02:00,2025-07-11 14:36:56.471000+02:00,2025-07-11 14:36:55.185000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
3,2,1,1.0,True,1035.0,1.03,False,1752237416475,1752237417510.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:36:56.475000+02:00,2025-07-11 14:36:57.510000+02:00,2025-07-11 14:36:56.475000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
4,1,1,1.0,True,1993.0,1.99,False,1752237425188,1752237427181.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:37:05.188000+02:00,2025-07-11 14:37:07.181000+02:00,2025-07-11 14:37:05.188000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
4,2,4,4.0,True,4622.0,4.62,False,1752237427182,1752237431804.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:37:07.182000+02:00,2025-07-11 14:37:11.804000+02:00,2025-07-11 14:37:07.182000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
5,1,1,1.0,True,1817.0,1.82,False,1752237435197,1752237437014.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:37:15.197000+02:00,2025-07-11 14:37:17.014000+02:00,2025-07-11 14:37:15.197000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
5,2,3,3.0,True,590.0,0.59,False,1752237437018,1752237437608.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:37:17.018000+02:00,2025-07-11 14:37:17.608000+02:00,2025-07-11 14:37:17.018000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
6,1,4,4.0,True,1539.0,1.54,False,1752237445211,1752237446750.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:37:25.211000+02:00,2025-07-11 14:37:26.750000+02:00,2025-07-11 14:37:25.211000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
6,2,2,2.0,True,765.0,0.77,False,1752237446754,1752237447519.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:37:26.754000+02:00,2025-07-11 14:37:27.519000+02:00,2025-07-11 14:37:26.754000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
7,1,4,4.0,True,2482.0,2.48,False,1752237455212,1752237457694.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:37:35.212000+02:00,2025-07-11 14:37:37.694000+02:00,2025-07-11 14:37:35.212000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,1.57,0.0,0.0
7,2,3,4.0,False,321.0,0.32,False,1752237457695,1752237458016.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:37:37.695000+02:00,2025-07-11 14:37:38.016000+02:00,2025-07-11 14:37:37.695000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.09523809523809523,9.523809523809524,21.0,1.0,1.57,0.0,0.0
8,1,4,4.0,True,1279.0,1.28,False,1752237465217,1752237466496.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:37:45.217000+02:00,2025-07-11 14:37:46.496000+02:00,2025-07-11 14:37:45.217000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.38095238095238093,38.095238095238095,21.0,1.0,0.0,0.0,0.0
8,2,4,4.0,True,1470.0,1.47,False,1752237466500,1752237467970.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:37:46.500000+02:00,2025-07-11 14:37:47.970000+02:00,2025-07-11 14:37:46.500000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.38095238095238093,38.095238095238095,21.0,1.0,0.0,0.0,0.0
9,1,3,3.0,True,1478.0,1.48,False,1752237475223,1752237476701.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:37:55.223000+02:00,2025-07-11 14:37:56.701000+02:00,2025-07-11 14:37:55.223000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.38095238095238093,38.095238095238095,21.0,1.0,0.0,0.0,0.0
9,2,3,3.0,True,1399.0,1.4,False,1752237476704,1752237478103.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:37:56.704000+02:00,2025-07-11 14:37:58.103000+02:00,2025-07-11 14:37:56.704000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.38095238095238093,38.095238095238095,21.0,1.0,0.0,0.0,0.0
10,1,1,1.0,True,1009.0,1.01,False,1752237485220,1752237486229.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:38:05.220000+02:00,2025-07-11 14:38:06.229000+02:00,2025-07-11 14:38:05.220000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.09523809523809523,9.523809523809524,21.0,1.0,0.0,0.0,0.0
10,2,4,3.0,False,1443.0,1.44,False,1752237486234,1752237487677.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:38:06.234000+02:00,2025-07-11 14:38:07.677000+02:00,2025-07-11 14:38:06.234000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.09523809523809523,9.523809523809524,21.0,1.0,0.0,0.0,0.0
11,1,2,2.0,True,850.0,0.85,False,1752237495220,1752237496070.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:38:15.220000+02:00,2025-07-11 14:38:16.070000+02:00,2025-07-11 14:38:15.220000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.09523809523809523,9.523809523809524,21.0,1.0,1.3900000000000001,0.0,0.0
11,2,4,4.0,True,1575.0,1.57,False,1752237496074,1752237497649.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:38:16.074000+02:00,2025-07-11 14:38:17.649000+02:00,2025-07-11 14:38:16.074000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.09523809523809523,9.523809523809524,21.0,1.0,2.39,0.0,0.0
12,1,1,1.0,True,2226.0,2.23,False,1752237505224,1752237507450.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:38:25.224000+02:00,2025-07-11 14:38:27.450000+02:00,2025-07-11 14:38:25.224000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,3.1,0.0,0.0
12,2,1,1.0,True,759.0,0.76,False,1752237507454,1752237508213.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:38:27.454000+02:00,2025-07-11 14:38:28.213000+02:00,2025-07-11 14:38:27.454000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,1.1,0.0,0.0
13,1,1,1.0,True,1142.0,1.14,False,1752237515236,1752237516378.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:38:35.236000+02:00,2025-07-11 14:38:36.378000+02:00,2025-07-11 14:38:35.236000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,4.68,0.0,0.0
13,2,1,1.0,True,1159.0,1.16,False,1752237516382,1752237517541.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:38:36.382000+02:00,2025-07-11 14:38:37.541000+02:00,2025-07-11 14:38:36.382000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,4.68,0.0,0.0
14,1,1,1.0,True,1140.0,1.14,False,1752237525237,1752237526377.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:38:45.237000+02:00,2025-07-11 14:38:46.377000+02:00,2025-07-11 14:38:45.237000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,1.38,0.0,0.0
14,2,4,3.0,False,1514.0,1.51,False,1752237526378,1752237527892.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:38:46.378000+02:00,2025-07-11 14:38:47.892000+02:00,2025-07-11 14:38:46.378000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,1.38,0.0,0.0
15,1,3,3.0,True,1194.0,1.19,False,1752237535250,1752237536444.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:38:55.250000+02:00,2025-07-11 14:38:56.444000+02:00,2025-07-11 14:38:55.250000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
15,2,1,1.0,True,811.0,0.81,False,1752237536447,1752237537258.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:38:56.447000+02:00,2025-07-11 14:38:57.258000+02:00,2025-07-11 14:38:56.447000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
16,1,3,3.0,True,2000.0,2.0,False,1752237545263,1752237547263.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:39:05.263000+02:00,2025-07-11 14:39:07.263000+02:00,2025-07-11 14:39:05.263000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
16,2,3,3.0,True,703.0,0.7,False,1752237547270,1752237547973.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:39:07.270000+02:00,2025-07-11 14:39:07.973000+02:00,2025-07-11 14:39:07.270000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
17,1,3,3.0,True,1398.0,1.4,False,1752237555277,1752237556675.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:39:15.277000+02:00,2025-07-11 14:39:16.675000+02:00,2025-07-11 14:39:15.277000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
17,2,2,2.0,True,1869.0,1.87,False,1752237556679,1752237558548.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:39:16.679000+02:00,2025-07-11 14:39:18.548000+02:00,2025-07-11 14:39:16.679000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
18,1,3,3.0,True,3598.0,3.6,False,1752237565280,1752237568878.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:39:25.280000+02:00,2025-07-11 14:39:28.878000+02:00,2025-07-11 14:39:25.280000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,2.29,0.0,0.0
18,2,2,2.0,True,1440.0,1.44,False,1752237568879,1752237570319.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:39:28.879000+02:00,2025-07-11 14:39:30.319000+02:00,2025-07-11 14:39:28.879000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,5.29,0.0,0.0
19,1,2,2.0,True,1623.0,1.62,False,1752237575283,1752237576906.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:39:35.283000+02:00,2025-07-11 14:39:36.906000+02:00,2025-07-11 14:39:35.283000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,10.0,0.0,0.0
19,2,3,3.0,True,1600.0,1.6,False,1752237576907,1752237578507.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:39:36.907000+02:00,2025-07-11 14:39:38.507000+02:00,2025-07-11 14:39:36.907000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,10.0,0.0,0.0
20,1,4,4.0,True,1719.0,1.72,False,1752237585291,1752237587010.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:39:45.291000+02:00,2025-07-11 14:39:47.010000+02:00,2025-07-11 14:39:45.291000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,4.29,0.0,0.0
20,2,4,4.0,True,1427.0,1.43,False,1752237587013,1752237588440.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:39:47.013000+02:00,2025-07-11 14:39:48.440000+02:00,2025-07-11 14:39:47.013000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,2.29,0.0,0.0
21,1,2,2.0,True,1632.0,1.63,False,1752237595296,1752237596928.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:39:55.296000+02:00,2025-07-11 14:39:56.928000+02:00,2025-07-11 14:39:55.296000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
21,2,1,1.0,True,1552.0,1.55,False,1752237596929,1752237598481.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:39:56.929000+02:00,2025-07-11 14:39:58.481000+02:00,2025-07-11 14:39:56.929000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
22,1,1,1.0,True,1604.0,1.6,False,1752237605308,1752237606912.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:40:05.308000+02:00,2025-07-11 14:40:06.912000+02:00,2025-07-11 14:40:05.308000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
22,2,2,2.0,True,1085.0,1.08,False,1752237606916,1752237608001.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:40:06.916000+02:00,2025-07-11 14:40:08.001000+02:00,2025-07-11 14:40:06.916000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
23,1,2,2.0,True,1186.0,1.19,False,1752237615309,1752237616495.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:40:15.309000+02:00,2025-07-11 14:40:16.495000+02:00,2025-07-11 14:40:15.309000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
23,2,1,1.0,True,1523.0,1.52,False,1752237616495,1752237618018.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:40:16.495000+02:00,2025-07-11 14:40:18.018000+02:00,2025-07-11 14:40:16.495000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
24,1,3,3.0,True,1630.0,1.63,False,1752237625319,1752237626949.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:40:25.319000+02:00,2025-07-11 14:40:26.949000+02:00,2025-07-11 14:40:25.319000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
24,2,2,2.0,True,1107.0,1.11,False,1752237626952,1752237628059.0,0A04,0A04,2,0A04_S2,D,P2,D second,data/surt_logs/0A04_250711_1444.csv,2025-07-11 14:40:26.952000+02:00,2025-07-11 14:40:28.059000+02:00,2025-07-11 14:40:26.952000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,57.0,0.11666666666666667,11.666666666666666,0.0,0.0,21.0,1.0,0.0,0.0,0.0
